cliente_ID,desistencia,genero,idade_>=_65,tem_parceiro,tem_dependentes
8727-XDPUD,No,Male,0,No,No
8728-SKJLR,No,Male,0,No,No
8731-WBBMB,No,Female,0,Yes,No
8732-BBLMG,,Female,0,No,No
8734-DKSTZ,No,Female,0,Yes,Yes
8734-FNWVH,No,Male,0,Yes,Yes
8735-DCXNF,No,Male,0,Yes,No
8735-IJJEG,No,Male,0,Yes,No
8735-NBLWT,No,Male,0,No,Yes
8735-SDUFN,No,Female,1,Yes,No
8738-JOKAR,No,Female,0,No,No
8739-QOTTN,No,Female,0,Yes,No
8739-WWKDU,Yes,Male,1,No,No
8739-XNIKG,No,Female,0,No,No
8740-CRYFY,Yes,Male,0,No,No
8740-XLHDR,Yes,Male,0,No,No
8741-LQOBK,No,Female,0,Yes,Yes
8745-PVESG,No,Female,0,No,No
8746-BFOAJ,No,Male,1,No,No
8746-OQQRW,No,Male,0,No,No
8747-UDCOI,No,Female,0,Yes,No
8748-HFWBO,No,Male,0,Yes,Yes
8749-CLJXC,No,Male,0,No,No
8749-JMNKX,Yes,Male,1,Yes,No
8749-TZYEC,No,Male,0,Yes,No
8750-QWZAJ,No,Female,0,Yes,Yes
8751-EDEKA,No,Female,0,Yes,No
8752-GHJFU,No,Male,1,Yes,No
8752-IMQOS,No,Male,0,Yes,Yes
8752-STIVR,Yes,Female,0,No,No
8754-GZCEH,,Female,0,Yes,No
8755-IWJHN,No,Male,1,Yes,No
8755-OGKNA,No,Female,0,Yes,Yes
8756-RDDLT,No,Female,0,No,No
8757-TFHHJ,No,Male,0,No,No
8760-ZRHKE,No,Female,1,Yes,Yes
8761-NSOBC,Yes,Male,0,No,No
8763-KIAFH,No,Female,0,Yes,Yes
8766-PAFNE,No,Male,0,Yes,No
8769-KKTPH,No,Female,0,Yes,Yes
8773-HHUOZ,Yes,Female,0,No,Yes
8774-GSBUN,No,Male,0,Yes,No
8774-QWEBD,,Male,0,Yes,Yes
8775-CEBBJ,Yes,Female,0,No,No
8775-ERLNB,No,Male,1,Yes,No
8775-LHDJH,Yes,Female,1,Yes,No
8777-MBMTS,No,Female,1,Yes,No
8777-PVYGU,No,Female,0,Yes,No
8778-LMWTJ,No,Female,0,No,No
8779-QRDMV,Yes,Male,1,No,No
8779-YIQQA,No,Male,0,Yes,Yes
8780-IHCRN,No,Male,0,Yes,Yes
8780-IXSTS,Yes,Female,0,No,No
8780-RSYYU,No,Female,0,No,No
8780-YRMTT,No,Female,0,No,No
8782-LKFPK,No,Male,0,No,No
8782-NUUOL,No,Male,0,No,No
8784-CGILN,Yes,Female,0,No,No
8785-CJSHH,No,Female,0,Yes,No
8785-EPNCG,Yes,Male,0,No,No
8788-DOXSU,No,Male,0,No,No
8791-GFXLZ,No,Male,0,No,No
8792-AOROI,No,Female,0,Yes,No
8793-IZZRV,,Male,0,No,No
8799-OXZMD,No,Female,0,No,No
8800-JOOCF,No,Female,0,No,Yes
8800-ZKRFW,No,Female,0,Yes,Yes
8802-UNOJF,Yes,Male,1,No,No
8805-JNRAZ,No,Female,0,No,No
8806-EAGWC,Yes,Male,0,No,No
8807-ARQET,No,Female,0,No,No
8807-OPMBM,No,Female,0,Yes,Yes
8808-ELEHO,Yes,Male,1,No,No
8809-RIHDD,Yes,Male,0,Yes,Yes
8809-XKHMD,No,Male,0,Yes,No
8812-ZRHFP,No,Female,0,Yes,Yes
8815-LMFLX,No,Male,0,Yes,Yes
8816-VXNZD,Yes,Female,0,No,No
8818-DOPVL,No,Female,1,No,No
8818-XYFCQ,Yes,Male,0,Yes,Yes
8819-IMISP,No,Male,0,No,No
8819-WFGGJ,No,Male,0,Yes,No
8819-ZBYNA,No,Female,0,Yes,No
8821-KVZKQ,No,Female,0,Yes,Yes
8821-XNHVZ,Yes,Female,0,Yes,Yes
8822-KNBHV,No,Female,0,No,No
8823-RLPWL,No,Female,0,Yes,No
8824-RWFXJ,Yes,Male,0,Yes,Yes
8835-VSDSE,Yes,Female,0,Yes,No
8837-VVWLQ,Yes,Female,0,No,No
8838-GPHZP,No,Female,0,No,No
8840-DQLGN,Yes,Female,1,Yes,No
8844-TONUD,Yes,Male,0,Yes,Yes
8845-LWKGE,No,Female,0,Yes,Yes
8847-GEOOQ,No,Male,0,Yes,No
8849-AYPTR,No,Male,0,Yes,No
8849-GYOKR,Yes,Female,0,Yes,No
8849-PRIQJ,No,Female,0,Yes,Yes
8851-RAGOV,No,Female,0,Yes,No
8853-TZDGH,No,Female,0,No,No
8854-CCVSQ,Yes,Male,0,No,No
8857-CUPFQ,No,Male,0,Yes,No
8859-AXJZP,No,Male,0,Yes,Yes
8859-DZTGQ,No,Male,0,No,No
8859-YSTWS,No,Male,0,No,No
8861-HGGKB,Yes,Female,0,No,No
8865-TNMNX,No,Male,0,Yes,Yes
8868-GAGIO,No,Male,0,Yes,No
8868-WOZGU,Yes,Male,0,No,No
8869-LIHMK,No,Female,0,No,No
8869-TORSS,Yes,Female,0,No,No
8871-JLMHM,No,Female,0,Yes,No
8873-GLDMH,No,Female,0,No,No
8873-TMKGR,No,Male,0,No,No
8874-EJNSR,No,Male,0,Yes,Yes
8875-AKBYH,No,Male,1,No,No
8878-HMWBV,Yes,Male,0,No,No
8878-RYUKI,No,Female,0,No,No
8879-XUAHX,No,Male,0,Yes,No
8879-ZKJOF,No,Female,0,No,No
8882-TLVRW,No,Male,0,Yes,Yes
8883-ANODQ,No,Female,0,Yes,Yes
8883-GRDWQ,No,Male,1,No,No
8884-ADFVN,Yes,Male,1,Yes,No
8884-FEEWR,No,Male,0,No,No
8884-MRNSU,No,Male,0,Yes,Yes
8885-QSQBX,No,Female,0,No,No
8887-IPQNC,No,Female,0,Yes,No
8894-JVDCV,No,Female,0,No,No
8896-BQTTI,No,Male,0,No,No
8896-RAZCR,No,Female,0,No,Yes
8898-KASCD,No,Male,0,No,No
8901-HJXTF,Yes,Female,0,Yes,Yes
8901-UPRHR,No,Female,0,Yes,Yes
8902-ZEOVF,No,Male,0,Yes,Yes
8903-WMRNW,No,Female,0,Yes,No
8903-XEBGX,No,Male,0,No,Yes
8904-OPDCK,No,Male,1,Yes,No
8905-IAZPF,No,Female,0,Yes,No
8908-NMQTX,No,Male,0,No,No
8908-SLFCJ,No,Female,0,No,No
8909-BOLNL,No,Male,0,No,No
8910-ICHIU,No,Female,0,No,No
8910-LEDAG,No,Male,1,Yes,No
8914-RBTSB,Yes,Male,0,Yes,No
8915-NNTRC,No,Male,0,Yes,Yes
8917-FAEMR,No,Female,0,No,No
8917-SZTTJ,No,Male,0,Yes,Yes
8919-FYFQZ,Yes,Male,1,Yes,No
8920-NAVAY,No,Male,1,No,No
8920-VTVET,,Female,0,No,No
8922-LIEGH,Yes,Female,1,No,No
8922-NPKBJ,No,Male,0,Yes,Yes
8929-KSWIH,No,Male,0,No,No
8930-XOTDP,No,Female,0,Yes,Yes
8931-GJJIQ,Yes,Female,0,No,No
8932-CZHRQ,No,Male,0,No,No
8933-FSHGW,,Female,1,Yes,No
8937-FVBIE,,Male,0,Yes,No
8937-RDTHP,Yes,Male,0,No,No
8938-UMKPI,Yes,Female,0,No,No
8939-ORHIW,,Male,0,Yes,Yes
8942-DBMHZ,No,Male,0,No,No
8943-URTMR,Yes,Female,0,No,No
8944-AILEF,No,Male,0,Yes,No
8945-GRKHX,Yes,Female,0,No,Yes
8945-MUQUF,Yes,Male,0,No,No
8946-BFWSG,No,Male,0,Yes,Yes
8947-YRTDV,No,Male,0,Yes,Yes
8949-JTMAY,Yes,Female,0,No,No
8950-MTZNV,No,Male,0,No,No
8952-WCVCD,No,Female,0,Yes,No
8954-HKVWG,,Female,0,Yes,No
8957-THMOA,No,Female,0,No,Yes
8958-JPTRR,No,Female,0,Yes,No
8961-QDZZJ,No,Female,0,Yes,Yes
8963-JLGJT,No,Male,0,No,Yes
8963-MQVYN,No,Female,0,No,Yes
8966-KZXXA,No,Male,0,Yes,Yes
8966-OIQHG,No,Female,0,Yes,Yes
8966-SNIZF,No,Female,0,Yes,No
8967-SZQAS,No,Female,0,No,No
8969-PRHFK,No,Male,0,No,No
8970-ANWXO,No,Female,0,No,No
8972-HJWNV,Yes,Female,1,Yes,No
8974-OVACP,No,Female,0,No,No
8975-SKGRX,No,Male,0,Yes,No
8976-OQHGT,Yes,Female,0,Yes,Yes
8977-NIXDF,,Male,0,Yes,Yes
8979-CAMGB,No,Male,1,No,No
8980-WQFWL,No,Female,0,No,No
8981-FJGLA,No,Male,0,No,Yes
8982-NHAVY,No,Male,0,No,No
8984-EYLLL,No,Male,0,Yes,No
8984-HPEMB,No,Female,0,No,No
8985-OOPOS,No,Female,0,No,No
8988-ECPJR,Yes,Female,1,Yes,Yes
8990-YOZLV,No,Female,0,No,No
8990-ZXLSU,No,Female,0,No,No
8992-CEUEN,No,Female,0,No,No
8992-JQYUN,Yes,Male,0,Yes,No
8992-OBVDG,No,Male,0,No,No
8992-VONJD,No,Female,0,No,Yes
8993-IZEUX,No,Male,0,No,No
8993-PHFWD,Yes,Female,0,No,No
8996-ZROXE,No,Male,1,No,No
8999-BOHSE,Yes,Female,1,No,No
8999-EXMNO,No,Female,0,Yes,Yes
8999-XXGNS,No,Female,1,Yes,No
8999-YPYBV,No,Male,0,Yes,Yes
9000-PLFUZ,No,Female,1,Yes,No
9003-CPATH,No,Male,0,No,No
9013-AQORL,No,Female,0,No,Yes
9018-PCIOK,No,Female,0,No,No
9019-QVLZD,Yes,Female,0,No,No
9025-AOMKI,Yes,Female,0,No,No
9025-ZRPVR,Yes,Male,0,No,No
9026-LHEVG,No,Female,0,No,No
9026-RNUJS,Yes,Male,1,No,No
9027-TMATR,No,Female,0,Yes,No
9027-YFHQJ,No,Male,0,No,No
9028-LIHRP,No,Male,0,Yes,Yes
9029-FEGVJ,No,Female,1,Yes,No
9030-QGZNL,No,Female,0,No,No
9031-ZVQPT,No,Male,0,Yes,No
9033-EOXWV,Yes,Female,0,No,No
9036-CSKBW,No,Female,0,No,No
9039-RBEEE,Yes,Male,0,No,No
9039-ZVJDC,No,Male,0,No,No
9040-KZVWO,No,Male,0,No,No
9046-DQMTP,No,Male,0,No,No
9046-JBFWA,No,Male,0,No,Yes
9048-JVYVF,Yes,Male,0,No,No
9050-IKDZA,No,Female,1,No,No
9050-QLROH,Yes,Male,0,No,No
9052-DHNKM,No,Male,0,No,No
9052-VKDUW,No,Female,1,Yes,No
9053-EJUNL,No,Male,0,No,No
9053-JZFKV,Yes,Male,0,No,No
9054-FOWNV,No,Male,0,Yes,Yes
9055-MOJJJ,No,Female,0,Yes,Yes
9057-MSWCO,Yes,Male,1,Yes,No
9057-SIHCH,Yes,Female,0,No,No
9058-CBREO,Yes,Female,1,No,No
9058-HRZSV,No,Female,1,Yes,No
9058-MJLZC,No,Female,0,No,No
9060-HJJRW,No,Female,0,No,No
9061-TIHDA,Yes,Male,1,Yes,No
9063-ZGTUY,Yes,Female,0,Yes,Yes
9065-ZCPQX,No,Male,0,Yes,No
9066-QRSDU,No,Female,0,Yes,No
9067-SQTNS,No,Male,0,Yes,Yes
9067-YGSCA,No,Female,0,No,No
9068-FHQHD,No,Female,0,Yes,Yes
9068-VPWQQ,No,Male,0,Yes,No
9069-LGEUL,No,Male,0,Yes,No
9070-BCKQP,No,Female,0,Yes,No
9073-ZZIAY,No,Male,0,Yes,Yes
9074-KGVOX,No,Male,0,Yes,Yes
9076-AXYIK,No,Male,1,Yes,No
9078-GDRPJ,,Female,0,Yes,Yes
9079-LWTFD,No,Male,0,No,No
9079-YEXQJ,Yes,Female,0,No,No
9081-WWXKP,No,Female,0,Yes,Yes
9084-OAYKL,No,Male,0,No,No
9086-YJYXS,No,Male,0,Yes,Yes
9087-EYCPR,No,Female,0,No,No
9089-UOWJG,No,Female,0,Yes,Yes
9090-SGQXL,Yes,Male,1,Yes,No
9091-WTUUY,No,Male,0,Yes,Yes
9092-GDZKO,No,Male,0,No,No
9093-FPDLG,No,Female,0,No,No
9094-AZPHK,No,Female,0,No,No
9095-HFAFX,Yes,Female,0,No,No
9097-ZUBYC,No,Male,0,Yes,No
9099-FTUHS,No,Female,0,No,No
9101-BWFSS,Yes,Female,0,Yes,No
9101-NTIXF,No,Male,0,No,No
9102-IAYHT,Yes,Female,0,Yes,Yes
9102-OXKFY,No,Male,0,No,No
9103-CXVOK,No,Male,0,Yes,Yes
9103-TCIHJ,Yes,Female,0,No,No
9107-UKCKY,No,Male,0,Yes,No
9108-EJFJP,No,Female,0,Yes,No
9108-EQPNQ,No,Female,0,Yes,Yes
9110-HSGTV,No,Female,0,No,No
9112-WSNPU,No,Female,1,No,No
9114-AAFQH,No,Female,0,Yes,No
9114-DPSIA,No,Male,0,Yes,Yes
9114-VEPUF,No,Male,0,Yes,No
9115-YQHGA,No,Male,0,No,No
9117-SHLZX,Yes,Male,0,No,No
9121-PHQSR,No,Male,1,Yes,No
9122-UMROB,No,Male,0,No,No
9124-LHCJQ,Yes,Female,0,No,No
9127-FHJBZ,No,Male,0,Yes,Yes
9127-QRZMH,No,Male,0,Yes,No
9128-CPXKI,No,Female,0,No,No
9129-UXERG,No,Female,1,No,No
9133-AYJZG,No,Female,0,No,No
9134-CEQMF,Yes,Male,1,Yes,No
9134-WYRVP,No,Male,0,No,No
9135-HSWOC,No,Male,0,Yes,Yes
9135-MGVPY,No,Male,0,Yes,No
9136-ALYBR,Yes,Male,0,No,No
9137-NOQKA,No,Male,1,No,No
9137-UIYPG,No,Female,0,Yes,Yes
9138-EFSMO,No,Male,0,Yes,Yes
9139-TWBAS,No,Female,0,Yes,No
9139-WQQDY,Yes,Female,0,Yes,Yes
9140-CZQZZ,No,Female,0,Yes,No
9142-KZXOP,No,Male,0,No,No
9142-XMYJH,No,Female,0,No,No
9143-CANJF,No,Female,0,Yes,Yes
9146-JRIOX,No,Female,0,Yes,Yes
9150-HEPMB,No,Male,0,No,No
9150-KPBJQ,No,Female,0,No,No
9152-AMKAK,No,Male,0,No,No
9153-BTBVV,No,Female,0,Yes,No
9154-QDGTH,No,Male,0,Yes,Yes
9158-VCTQB,Yes,Female,0,Yes,No
9162-MVWXH,,Male,0,No,No
9163-GHAYE,No,Female,0,No,No
9167-APMXZ,No,Female,0,No,No
9168-INPSZ,No,Female,1,Yes,No
9169-BSVIN,No,Male,0,No,No
9170-ARBTB,No,Female,0,Yes,Yes
9170-CCKOU,Yes,Male,0,Yes,No
9170-GYZJC,Yes,Female,0,Yes,Yes
9172-ANCRX,Yes,Female,0,No,No
9172-JITSM,Yes,Female,0,Yes,Yes
9173-IVZVP,No,Female,0,Yes,Yes
9174-FKWZE,Yes,Female,1,No,No
9174-IHETN,No,Female,0,No,Yes
9178-JHUVJ,No,Male,0,Yes,Yes
9182-EFTQG,,Female,0,Yes,Yes
9184-GALIL,No,Female,0,Yes,Yes
9185-TQCVP,Yes,Male,0,Yes,No
9189-JWSHV,Yes,Female,1,Yes,No
9190-MFJLN,Yes,Male,1,No,No
9191-MYQKX,Yes,Female,0,Yes,No
9194-GFVOI,No,Female,0,Yes,No
9199-PWQVC,No,Female,0,Yes,No
9200-NLNPD,No,Male,0,Yes,No
9206-GVPEQ,Yes,Male,0,Yes,No
9207-ZPANB,No,Male,0,No,No
9208-OLGAQ,No,Female,1,No,No
9209-NWPGU,No,Male,0,No,No
9210-IAHGH,Yes,Female,0,No,No
9214-EKVXR,No,Female,0,No,No
9218-TUMIQ,,Female,0,Yes,Yes
9220-CXRSC,No,Female,0,Yes,Yes
9220-ZNKJI,No,Female,1,Yes,No
9221-OTIVJ,Yes,Female,1,No,No
9223-UCPVT,Yes,Female,0,No,No
9224-VTYID,No,Male,0,Yes,Yes
9225-BZLNZ,No,Male,0,Yes,No
9227-LUNBG,Yes,Female,0,No,No
9227-UAQFT,No,Male,0,No,No
9227-YBAXE,No,Female,0,Yes,Yes
9228-KNQVN,,Female,0,Yes,No
9229-RQABD,No,Male,0,No,No
9231-ZJYAM,Yes,Female,1,No,No
9233-PSYHO,No,Female,1,No,No
9236-NDUCW,No,Female,0,No,No
9237-HQITU,Yes,Female,0,No,No
9239-GZHZE,No,Female,0,Yes,No
9239-YGYBO,,Female,0,Yes,Yes
9239-ZBZZV,Yes,Female,0,No,No
9242-TKFSV,No,Male,0,Yes,Yes
9243-TUYBL,,Male,1,Yes,No
9244-ZVAPM,No,Male,0,No,No
9248-OJYKK,Yes,Male,1,No,No
9249-FXSCK,Yes,Female,0,No,No
9250-WYPLL,Yes,Female,0,No,No
9251-AWQGT,No,Female,0,Yes,Yes
9251-WNSOD,No,Female,0,Yes,No
9253-QXKBE,Yes,Male,1,Yes,No
9253-VIFJQ,No,Male,0,Yes,No
9254-RBFON,Yes,Female,0,Yes,Yes
9256-JTBNZ,No,Female,0,No,No
9257-AZMTZ,No,Female,0,Yes,Yes
9258-CNWAC,No,Female,0,Yes,Yes
9259-PACGQ,Yes,Female,0,Yes,No
9261-WDCAF,No,Male,0,No,No
9269-CQOOL,Yes,Male,0,No,Yes
9272-LSVYH,No,Male,0,No,No
9274-CNFMO,Yes,Male,1,Yes,No
9274-UARKJ,No,Female,0,No,No
9277-JOOMO,No,Female,0,No,No
9278-VZKCD,No,Female,1,Yes,No
9279-CJEOJ,No,Female,1,No,No
9281-CEDRU,No,Female,0,Yes,No
9281-OFDMF,No,Male,1,No,No
9281-PKKZE,No,Female,0,Yes,No
9282-IZGQK,Yes,Female,0,No,No
9283-LZQOH,Yes,Male,0,Yes,Yes
9286-BHDQG,No,Male,0,Yes,Yes
9286-DOJGF,Yes,Female,1,Yes,No
9289-LBQVU,No,Male,0,Yes,No
9290-SHCMB,No,Female,1,No,No
9294-TDIPC,No,Male,0,No,Yes
9297-EONCV,No,Female,0,No,No
9297-FVVDH,No,Female,0,Yes,Yes
9298-WGMRW,No,Female,0,Yes,No
9300-AGZNL,Yes,Male,1,No,No
9300-RENDD,Yes,Male,0,No,No
9305-CDSKC,Yes,Female,0,No,No
9306-CPCBC,Yes,Female,0,No,No
9308-ANMVE,No,Male,0,No,Yes
9309-BZGNT,No,Male,1,Yes,No
9313-CDOGY,No,Male,0,Yes,Yes
9313-QOLTZ,No,Male,0,No,No
9314-IJWSQ,No,Female,0,Yes,Yes
9314-QDMDW,No,Male,0,No,No
9317-WZPGV,Yes,Female,1,No,No
9318-NKNFC,Yes,Male,0,No,No
9323-HGFWY,No,Female,0,Yes,No
9327-QSDED,No,Male,0,No,No
9330-DHBFL,No,Female,0,Yes,Yes
9330-IJWIO,Yes,Female,0,No,No
9330-VOFSZ,No,Female,0,Yes,No
9332-GYWLO,No,Female,0,Yes,Yes
9334-GWGOW,No,Male,1,Yes,No
9337-SRRNI,No,Male,0,No,Yes
9339-FIIJL,No,Male,0,Yes,No
9342-VNIMQ,No,Male,0,No,No
9347-AERRL,No,Male,0,Yes,No
9348-ROUAI,No,Female,0,Yes,Yes
9348-YVOMK,No,Male,0,No,No
9350-VLHMB,No,Male,0,Yes,Yes
9350-ZXYJC,No,Female,0,No,No
9351-HXDMR,No,Male,0,Yes,No
9351-LZYGF,No,Female,0,Yes,No
9355-NPPFS,No,Female,1,No,No
9356-AXGMP,No,Male,0,Yes,No
9357-UJRUN,No,Male,0,Yes,No
9359-JANWS,No,Female,0,Yes,No
9359-UGBTK,No,Female,0,No,No
9360-AHGNL,Yes,Female,1,Yes,No
9360-OMDZZ,No,Male,0,No,No
9361-YNQWJ,No,Female,0,No,No
9362-MWODR,No,Female,0,No,Yes
9364-HVJRK,,Male,0,No,No
9364-YKUVW,No,Male,0,No,No
9365-CSLBQ,No,Male,0,No,Yes
9365-SRSZE,No,Male,1,Yes,No
9366-PGOCJ,,Male,0,No,No
9367-OIUXP,No,Male,0,No,No
9367-TCUYN,No,Female,0,No,No
9367-WXLCH,Yes,Male,0,No,No
9369-XFEHK,Yes,Female,1,Yes,No
9371-BITHB,No,Female,0,Yes,Yes
9371-CLMGW,,Female,0,No,No
9372-TXXPS,No,Female,0,Yes,No
9373-WSLOY,No,Male,1,Yes,No
9374-YOLBJ,No,Female,0,Yes,Yes
9375-MHRRS,No,Male,0,No,No
9378-FXTIZ,Yes,Female,0,Yes,No
9381-NDKME,Yes,Female,1,Yes,No
9385-EHGDO,No,Female,0,Yes,Yes
9385-NXKDA,No,Female,0,Yes,No
9386-LDCZR,No,Male,0,No,No
9388-ZEYVT,No,Male,0,No,No
9389-ACWBI,No,Female,0,Yes,Yes
9391-DXGGG,No,Female,1,No,No
9391-EOYLI,Yes,Male,1,Yes,No
9391-LMANN,No,Male,0,No,Yes
9391-TTOYH,No,Female,0,No,No
9391-YZEJW,No,Female,0,No,No
9392-XBGTD,No,Male,0,No,Yes
9395-RFMFG,,Male,0,Yes,Yes
9396-ZSFLL,No,Female,0,No,No
9397-TZSHA,No,Female,0,No,No
9398-MMQTO,No,Male,0,No,No
9399-APLBT,Yes,Female,0,Yes,Yes
9402-CXWPL,No,Female,0,No,No
9402-ORRAH,No,Female,1,No,No
9402-ROUMJ,No,Female,0,Yes,Yes
9405-GPBBG,No,Female,0,No,No
9408-HRXRK,No,Female,0,Yes,Yes
9408-SSNVZ,Yes,Female,0,No,No
9411-TPQQV,No,Female,0,No,No
9412-ARGBX,Yes,Female,0,No,Yes
9412-GHEEC,Yes,Male,0,No,No
9415-DPEWS,Yes,Female,0,No,No
9415-TPKRV,No,Female,0,Yes,Yes
9415-ZNBSX,No,Female,0,Yes,Yes
9418-RUKPH,No,Female,0,Yes,Yes
9419-IPPBE,No,Female,0,Yes,Yes
9420-LOJKX,Yes,Female,0,No,No
9424-CMPOG,No,Male,0,Yes,Yes
9426-SXNHE,No,Female,0,No,No
9430-FRQOC,Yes,Female,0,No,Yes
9430-NKQLY,No,Male,0,Yes,Yes
9432-RUVSL,No,Female,0,No,No
9432-VOFYX,No,Male,0,No,No
9435-JMLSX,No,Male,0,Yes,No
9436-ZBZCT,Yes,Male,0,No,No
9441-QHEVC,No,Male,0,No,No
9442-JTWDL,No,Female,0,No,No
9443-JUBUO,No,Male,0,Yes,Yes
9444-JTXHZ,Yes,Male,0,Yes,No
9445-SZLCH,Yes,Female,0,Yes,Yes
9445-ZUEQE,No,Male,0,Yes,Yes
9447-YPTBX,No,Female,0,Yes,No
9448-REEVD,Yes,Male,0,Yes,No
9450-TRJUU,No,Male,0,No,No
9451-LPGOO,Yes,Male,0,No,No
9451-WLYRI,No,Female,0,Yes,No
9453-PATOS,No,Female,0,Yes,No
9456-ETVCM,,Male,0,No,No
9462-MJUAW,Yes,Male,0,No,No
9465-RWMXL,Yes,Male,0,Yes,No
9467-ROOLM,No,Female,0,No,No
9469-WEJBT,No,Male,0,Yes,No
9470-RTWDV,No,Male,0,Yes,Yes
9470-XCCEM,No,Male,0,Yes,Yes
9470-YFUYI,No,Male,1,Yes,No
9473-CBZOP,No,Female,0,No,No
9474-PHLYD,Yes,Female,0,No,No
9475-NNDGC,No,Male,0,Yes,No
9477-LGWQI,No,Male,0,Yes,Yes
9477-UIFFV,,Male,0,No,No
9479-HYNYL,No,Female,0,Yes,No
9480-BQJEI,No,Male,0,No,No
9481-IEBZY,No,Male,1,Yes,No
9481-SFCQY,No,Female,0,No,Yes
9481-WHGWY,No,Female,0,Yes,Yes
9483-GCPWE,No,Male,0,No,Yes
9488-FVZCC,No,Female,0,Yes,Yes
9488-FYQAU,No,Female,0,Yes,No
9488-HGMJH,Yes,Female,1,No,No
9489-DEDVP,No,Female,0,Yes,Yes
9489-JMTTN,No,Female,0,Yes,Yes
9489-UTFKA,No,Male,1,Yes,No
9490-DFPMD,Yes,Female,1,No,No
9492-TOKRI,Yes,Female,0,No,No
9494-BDNNC,No,Male,0,Yes,No
9494-MRNYX,No,Male,0,No,No
9495-REDIY,No,Male,0,No,Yes
9495-SKLKD,No,Male,0,Yes,Yes
9496-IVVRP,No,Female,0,Yes,Yes
9497-QCMMS,Yes,Male,1,No,No
9498-FIMXL,No,Female,0,No,No
9499-EBKUR,,Male,0,No,No
9499-XPZXM,No,Female,0,Yes,No
9500-IWPXQ,No,Female,0,Yes,Yes
9500-LTVBP,No,Female,0,No,No
9500-WBGRP,No,Male,0,No,No
9501-UKKNL,No,Male,0,No,No
9503-XJUME,No,Male,0,No,Yes
9504-DSHWM,No,Male,0,No,No
9504-YAZWB,No,Female,0,No,No
9505-SQFSW,No,Female,0,Yes,Yes
9506-UXUSK,No,Male,0,No,No
9507-EXLTT,Yes,Female,0,Yes,No
9507-HSMMZ,No,Male,0,No,No
9508-ILZDG,No,Female,1,No,No
9509-MPYOD,No,Female,0,No,No
9512-PHSMG,No,Female,0,Yes,No
9512-UIBFX,Yes,Male,0,Yes,Yes
9513-DXHDA,No,Male,0,No,No
9514-JDSKI,Yes,Male,1,Yes,No
9518-IMLHK,No,Male,0,No,No
9518-RWHZL,Yes,Female,0,No,No
9518-XXBXE,No,Male,1,Yes,No
9522-BNTHX,No,Female,1,No,No
9522-ZSINC,No,Male,0,No,No
9524-EGPJC,Yes,Female,0,No,No
9525-DKUVP,,Female,1,Yes,No
9526-BIHHD,Yes,Male,0,No,No
9526-JAWYF,Yes,Male,0,No,No
9526-MJRPO,,Female,1,Yes,No
9529-OFXHY,No,Male,0,No,No
9530-EHPOH,Yes,Male,0,No,No
9530-GRMJG,No,Male,0,Yes,Yes
9531-NSBMR,No,Female,0,No,No
9534-NSXEM,No,Male,0,No,No
9537-JALFH,No,Male,0,Yes,Yes
9537-VHDTA,No,Female,0,No,Yes
9540-JYROE,Yes,Male,0,No,No
9541-PWTWO,No,Female,0,No,No
9541-ZPSEA,No,Male,0,Yes,Yes
9544-PYPSJ,No,Female,1,Yes,Yes
9546-CQJSU,Yes,Female,0,No,No
9546-KDTRB,No,Female,0,No,No
9547-ITEFG,No,Male,0,Yes,Yes
9548-LERKT,No,Male,0,Yes,No
9548-LIGTA,No,Male,0,Yes,No
9548-ZMVTX,No,Male,0,Yes,Yes
9552-TGUZV,No,Male,0,Yes,No
9553-DLCLU,No,Female,0,No,Yes
9554-DFKIC,No,Male,0,Yes,Yes
9555-SAHUZ,No,Female,0,Yes,Yes
9558-IHEZX,No,Female,0,No,No
9560-ARGQJ,Yes,Female,0,No,Yes
9560-BBZXK,No,Female,0,No,No
9564-KCLHR,Yes,Male,0,No,No
9565-AXSMR,No,Male,0,Yes,Yes
9565-DJPIB,Yes,Female,0,No,Yes
9565-FLVCG,No,Male,0,Yes,Yes
9565-JSNFM,Yes,Male,0,No,No
9570-KYEUA,No,Male,0,No,No
9571-EDEBV,No,Male,0,Yes,No
9572-MTILT,Yes,Male,0,Yes,No
9572-WUKSB,No,Male,0,Yes,No
9574-BOSMD,No,Male,0,Yes,Yes
9574-RKJIF,Yes,Male,0,Yes,Yes
9575-IWCAZ,No,Male,0,Yes,No
9576-ANLXO,Yes,Female,0,No,No
9576-SYUHJ,No,Male,0,No,No
9577-WJVCQ,No,Female,0,No,No
9578-FOMUK,No,Male,0,No,Yes
9578-VRMNM,Yes,Female,0,No,No
9581-GVBXT,No,Male,0,Yes,Yes
9584-EXCDZ,No,Female,0,No,No
9585-KKMFD,No,Male,0,Yes,Yes
9586-JGQKH,No,Female,0,Yes,No
9588-OZDMQ,No,Female,0,Yes,No
9588-YRFHY,No,Male,0,No,No
9589-ABEPT,No,Male,0,Yes,No
9591-YVTEB,No,Male,1,No,No
9592-ERDKV,No,Male,0,Yes,No
9593-CVZKR,No,Female,0,Yes,Yes
9600-NAXZN,Yes,Male,0,No,No
9600-UDOPK,Yes,Male,0,Yes,No
9601-BRXPO,Yes,Female,0,Yes,No
9602-WCXPI,No,Male,0,No,No
9603-OAIHC,No,Male,1,No,No
9605-WGJVW,No,Female,1,No,No
9606-PBKBQ,Yes,Male,1,Yes,No
