cliente_ID,contrato,fatura_online,forma_pagamento,gastos_mensais,gasto_total
7789-HKSBS,One year,Yes,Bank transfer (automatic),105.2,4599.15
7794-JASDG,Month-to-month,Yes,Mailed check,50.75,50.75
7795-CFOCW,One year,No,Bank transfer (automatic),42.3,1840.75
7797-EJMDP,Month-to-month,No,Bank transfer (automatic),66.05,574.5
7798-JVXYM,Month-to-month,Yes,Electronic check,69.65,921.4
7799-DSEWS,Month-to-month,Yes,Electronic check,68.35,1299.8
7799-LGRDP,Two year,Yes,Credit card (automatic),25.7,1188.2
7801-CEDNV,One year,No,Credit card (automatic),48.7,1421.75
7801-KICAO,Month-to-month,Yes,Electronic check,74.15,1345.75
7802-EFKNY,Month-to-month,Yes,Electronic check,24.95,100.4
7803-XOCCZ,Month-to-month,Yes,Bank transfer (automatic),84.05,4326.8
7808-DVWEP,Month-to-month,No,Bank transfer (automatic),20.0,49.65
7808-NBWYW,Month-to-month,Yes,Electronic check,80.4,224.05
7811-JIVPF,Month-to-month,No,Credit card (automatic),49.7,1081.25
7812-FZHPE,Month-to-month,No,Mailed check,24.1,409.9
7813-TKCVO,One year,No,Mailed check,20.35,393.15
7813-ZGGAW,Month-to-month,Yes,Bank transfer (automatic),96.6,2877.95
7814-LEEVE,Month-to-month,Yes,Bank transfer (automatic),20.3,20.3
7815-PDTHL,Two year,Yes,Mailed check,20.2,684.4
7816-VGHTO,Two year,No,Mailed check,40.55,217.5
7817-BOQPW,Month-to-month,Yes,Electronic check,75.55,166.3
7817-OMJNA,One year,No,Bank transfer (automatic),20.4,275.7
7820-ZYGNY,One year,No,Credit card (automatic),90.45,5825.5
7821-DPRQE,Month-to-month,Yes,Electronic check,107.7,7320.9
7823-JSOAG,Month-to-month,No,Electronic check,74.5,217.45
7824-PANSQ,Month-to-month,No,Bank transfer (automatic),80.65,4807.35
7825-ECJRF,Month-to-month,Yes,Electronic check,106.6,1934.45
7825-GKXMW,Month-to-month,No,Electronic check,45.8,45.8
7826-VVKWT,Two year,Yes,Electronic check,96.55,2263.45
7831-QGOXH,Month-to-month,Yes,Electronic check,85.2,1553.9
7833-PKIHD,One year,Yes,Bank transfer (automatic),76.4,3966.3
7838-LAZFO,One year,No,Bank transfer (automatic),78.8,3597.5
7839-NUIAA,Month-to-month,No,Electronic check,59.8,3641.5
7839-QRKXN,Month-to-month,Yes,Mailed check,20.2,20.2
7841-FCRQD,One year,Yes,Credit card (automatic),53.75,1857.3
7841-TZDMQ,Month-to-month,Yes,Credit card (automatic),46.0,84.5
7845-URHJN,Month-to-month,No,Bank transfer (automatic),20.15,156.25
7846-AXWOM,Two year,Yes,Credit card (automatic),43.95,2960.1
7850-THJMU,Two year,No,Credit card (automatic),19.65,494.9
7850-VWJUU,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5
7851-FLGGQ,Month-to-month,Yes,Mailed check,44.65,44.65
7851-WZEKY,Month-to-month,Yes,Electronic check,95.15,196.9
7852-LECYP,Month-to-month,No,Credit card (automatic),93.8,1261
7853-GVUDZ,Month-to-month,Yes,Credit card (automatic),20.15,20.15
7853-OETYL,Month-to-month,Yes,Electronic check,29.05,129.6
7853-WNZSY,Month-to-month,Yes,Credit card (automatic),19.75,19.75
7854-EDSSA,Month-to-month,No,Electronic check,59.0,1254.7
7854-EKTJL,Month-to-month,Yes,Electronic check,19.6,35.85
7854-FOKSF,Month-to-month,No,Electronic check,35.9,35.9
7855-DIWPO,Month-to-month,Yes,Electronic check,68.65,1493.2
7856-GANIL,One year,Yes,Bank transfer (automatic),98.7,4525.8
7858-GTZSP,Month-to-month,Yes,Electronic check,86.55,1066.9
7860-KSUGX,Two year,No,Credit card (automatic),64.45,4720
7860-UXCRM,Two year,No,Credit card (automatic),74.5,4674.55
7861-UVUFT,Month-to-month,Yes,Electronic check,84.3,1308.4
7868-BGSZA,One year,Yes,Electronic check,80.2,3581.6
7868-TMWMZ,Two year,Yes,Bank transfer (automatic),110.0,6668.35
7869-ZYDST,Month-to-month,Yes,Credit card (automatic),59.05,1882.8
7872-BAAZR,One year,No,Bank transfer (automatic),19.55,1007.9
7872-RDDLZ,Month-to-month,No,Electronic check,54.9,3725.5
7873-CVMAW,Two year,No,Credit card (automatic),88.55,6362.35
7874-ECPQJ,Month-to-month,Yes,Bank transfer (automatic),20.05,85.5
7876-AEHIG,One year,No,Bank transfer (automatic),60.15,3077
7876-BEUTG,Month-to-month,Yes,Mailed check,48.8,720.1
7876-DNYAP,Two year,No,Credit card (automatic),19.8,1436.95
7878-JGDKK,Month-to-month,No,Mailed check,44.55,220.75
7878-RTCZG,Month-to-month,No,Mailed check,19.9,19.9
7879-CGSFV,One year,Yes,Mailed check,100.9,5552.05
7880-XSOJX,Month-to-month,No,Mailed check,42.4,146.4
7881-EVUAD,Month-to-month,Yes,Electronic check,42.6,72.4
7881-INRLC,Month-to-month,Yes,Credit card (automatic),100.85,4740
7883-ROJOC,Month-to-month,No,Mailed check,44.9,839.65
7890-VYYWG,Month-to-month,Yes,Mailed check,36.45,93.7
7892-POOKP,Month-to-month,Yes,Electronic check,104.8,3046.05
7892-QVYKW,Month-to-month,No,Electronic check,85.6,1868.4
7893-IXHRQ,Month-to-month,No,Electronic check,20.55,20.55
7895-VONWT,Month-to-month,Yes,Electronic check,48.25,1293.8
7898-PDWQE,Two year,No,Credit card (automatic),80.4,5727.15
7901-HXJVA,Month-to-month,No,Electronic check,76.45,1117.55
7901-IIDQV,One year,No,Bank transfer (automatic),54.6,1242.25
7901-TBKJX,Month-to-month,Yes,Electronic check,101.05,5594
7903-CMPEY,Month-to-month,Yes,Electronic check,80.3,80.3
7905-NJMXS,Month-to-month,No,Electronic check,64.2,475
7905-TVXTA,Month-to-month,Yes,Electronic check,64.35,352.65
7908-QCBCA,Month-to-month,Yes,Mailed check,69.4,69.4
7909-FIOIY,Month-to-month,Yes,Mailed check,24.85,434.8
7912-SYRQT,Month-to-month,Yes,Bank transfer (automatic),75.1,552.95
7916-VCCPB,Month-to-month,No,Bank transfer (automatic),73.25,1195.75
7919-ZODZZ,One year,Yes,Mailed check,65.9,660.05
7921-BEPCI,Two year,No,Bank transfer (automatic),59.75,4265
7921-LMDFQ,One year,Yes,Bank transfer (automatic),94.0,4905.75
7923-IYJWY,Two year,Yes,Credit card (automatic),116.1,7839.85
7924-GJZFI,Month-to-month,Yes,Electronic check,69.3,1813.1
7925-PNRGI,Month-to-month,No,Mailed check,81.3,3541.1
7926-IJOOU,Month-to-month,No,Credit card (automatic),19.3,19.3
7927-AUXBZ,Month-to-month,No,Electronic check,85.15,2555.9
7928-VJYAB,Month-to-month,No,Electronic check,90.6,1020.2
7929-DMBCV,Month-to-month,Yes,Mailed check,81.0,1683.7
7929-SKFGK,Two year,No,Credit card (automatic),114.3,8244.3
7931-PXHFC,One year,Yes,Mailed check,62.3,2354.8
7932-WPTDS,Month-to-month,Yes,Electronic check,24.8,24.8
7938-OUHIO,Month-to-month,Yes,Electronic check,98.7,293.65
7940-UQQUG,One year,Yes,Bank transfer (automatic),104.4,6721.6
7941-RCJOW,Two year,Yes,Credit card (automatic),19.55,1218.65
7943-RQCHR,Month-to-month,Yes,Electronic check,94.75,889.9
7945-HLKEA,One year,No,Electronic check,64.75,4039.5
7945-PRBVF,Two year,No,Bank transfer (automatic),21.45,705.45
7950-XWOVN,Month-to-month,No,Mailed check,34.7,383.55
7951-QKZPL,Two year,Yes,Mailed check,24.5,740.3
7951-VRDVK,One year,No,Bank transfer (automatic),85.85,3003.55
7952-OBOYL,Month-to-month,Yes,Mailed check,89.85,244.45
7954-MLBUN,Two year,No,Bank transfer (automatic),99.45,3109.9
7956-XQWGU,Month-to-month,Yes,Credit card (automatic),19.4,460.25
7957-RYHQD,Month-to-month,Yes,Credit card (automatic),79.2,3233.85
7963-GQRMY,Month-to-month,No,Mailed check,44.3,134.5
7963-SHNDT,Two year,No,Mailed check,39.1,1982.1
7964-VEXDG,Month-to-month,No,Electronic check,80.35,1747.2
7964-YESJC,Month-to-month,No,Mailed check,66.3,1559.45
7964-ZRKKG,One year,Yes,Bank transfer (automatic),88.4,5798.3
7966-YOTQW,Month-to-month,Yes,Credit card (automatic),54.5,568.2
7967-HYCDE,Month-to-month,No,Bank transfer (automatic),70.7,553.4
7968-BCBQB,Month-to-month,No,Bank transfer (automatic),74.4,215.8
7968-QUXNS,Month-to-month,No,Mailed check,18.95,110.15
7969-AULMZ,Month-to-month,Yes,Electronic check,97.35,2119.5
7969-FFOWG,Two year,No,Mailed check,19.9,1292.6
7971-HLVXI,Two year,Yes,Credit card (automatic),84.5,6130.85
7973-DZRKH,Two year,Yes,Credit card (automatic),90.95,5930.05
7975-JMZNT,Two year,No,Bank transfer (automatic),91.7,6075.9
7975-TZMLR,One year,Yes,Electronic check,103.1,4889.3
7976-CICYS,Month-to-month,Yes,Credit card (automatic),20.7,83.75
7977-HXJKU,Two year,No,Mailed check,19.6,397
7978-DKUQH,Month-to-month,Yes,Electronic check,74.6,1797.75
7979-CORPM,Month-to-month,Yes,Credit card (automatic),90.55,2282.55
7979-YHUFG,Month-to-month,Yes,Mailed check,70.1,551.35
7980-MHFLQ,Two year,No,Mailed check,24.9,1859.2
7982-VCELR,Month-to-month,Yes,Credit card (automatic),94.8,3565.65
7989-AWGEH,Month-to-month,Yes,Electronic check,39.2,1838.15
7989-CHGTL,Month-to-month,Yes,Mailed check,19.6,19.6
7989-VCQOH,Month-to-month,No,Electronic check,83.25,1611.15
7993-NQLJE,Month-to-month,No,Mailed check,75.1,1151.55
7993-PYKOF,Month-to-month,No,Electronic check,75.0,632.95
7994-UYIVZ,Month-to-month,Yes,Bank transfer (automatic),85.65,659.45
7994-XIRTR,One year,No,Bank transfer (automatic),65.25,3529.95
7995-ZHHNZ,One year,No,Credit card (automatic),56.1,2386.85
7996-BPXHY,Two year,Yes,Bank transfer (automatic),25.0,332.5
7996-MHXLW,Two year,Yes,Credit card (automatic),25.15,1683.6
7997-EASSD,One year,Yes,Credit card (automatic),81.2,4965.1
7998-WNZEM,Two year,No,Bank transfer (automatic),80.6,5708.2
7998-ZLXWN,Month-to-month,No,Credit card (automatic),20.45,330.8
8000-REIQB,Month-to-month,Yes,Electronic check,69.95,69.95
8003-EWNDZ,Month-to-month,Yes,Electronic check,21.2,222.65
8006-PYCSW,Month-to-month,No,Mailed check,20.1,39.8
8007-YYPWD,Two year,No,Bank transfer (automatic),25.05,369.1
8008-ESFLK,One year,No,Electronic check,110.5,5835.5
8008-HAWED,Month-to-month,Yes,Electronic check,50.75,712.75
8008-OTEZX,One year,No,Mailed check,19.65,708.8
8010-EZLOU,Month-to-month,Yes,Electronic check,80.2,1217.25
8012-SOUDQ,Month-to-month,Yes,Electronic check,90.25,3838.75
8015-IHCGW,Two year,Yes,Electronic check,115.5,8425.15
8016-NCFVO,Month-to-month,Yes,Electronic check,116.5,6382.55
8016-ZMGMO,One year,Yes,Bank transfer (automatic),70.85,4738.85
8017-LXHFA,Month-to-month,Yes,Electronic check,94.75,2293.6
8017-UVSZU,Month-to-month,No,Credit card (automatic),56.6,2379.1
8019-ENHXU,Month-to-month,Yes,Electronic check,99.45,4138.05
8020-BWHYL,Month-to-month,Yes,Credit card (automatic),75.3,1147.45
8022-BECSI,One year,No,Mailed check,19.6,422.5
8023-QHAIO,Month-to-month,Yes,Bank transfer (automatic),76.85,4275.75
8024-XNAFQ,Two year,Yes,Bank transfer (automatic),107.4,7748.75
8028-PNXHQ,Two year,Yes,Bank transfer (automatic),24.25,1424.6
8029-GAHZZ,Two year,Yes,Bank transfer (automatic),109.7,7904.25
8029-XYPWT,Two year,Yes,Bank transfer (automatic),115.05,8016.6
8033-ATFAS,Month-to-month,Yes,Mailed check,59.85,2341.5
8033-VCZGH,One year,Yes,Electronic check,103.95,5231.3
8034-RYTVV,One year,Yes,Credit card (automatic),84.25,4589.85
8035-BUYVG,One year,Yes,Electronic check,42.35,1716.45
8035-PWSEV,Month-to-month,Yes,Electronic check,89.25,487.05
8039-ACLPL,Two year,No,Credit card (automatic),68.75,4888.2
8039-EQPIM,Two year,No,Bank transfer (automatic),60.25,4055.5
8040-MNRTF,Month-to-month,No,Mailed check,71.1,71.1
8041-TMEID,Two year,No,Credit card (automatic),108.5,6991.9
8042-JVNFH,Month-to-month,Yes,Mailed check,71.35,71.35
8042-RNLKO,One year,No,Bank transfer (automatic),25.45,1699.15
8043-PNYSD,Two year,No,Mailed check,19.55,1245.6
8044-BGWPI,Month-to-month,Yes,Electronic check,21.15,306.05
8046-DNVTL,Two year,Yes,Credit card (automatic),38.6,2345.55
8048-DSDFQ,Month-to-month,No,Mailed check,20.2,20.2
8049-WJCLQ,Month-to-month,No,Mailed check,60.2,563.5
8050-DVOJX,Two year,No,Credit card (automatic),81.35,4060.9
8050-WYBND,One year,Yes,Credit card (automatic),49.45,1031.4
8050-XGRVL,One year,No,Credit card (automatic),54.75,3425.35
8051-HJRLT,Month-to-month,Yes,Electronic check,70.55,70.55
8053-WWDRO,Month-to-month,No,Bank transfer (automatic),19.5,146.3
8058-DMYRU,Month-to-month,Yes,Electronic check,90.05,4931.8
8058-INTPH,Month-to-month,Yes,Electronic check,79.65,79.65
8058-JMEQO,Month-to-month,Yes,Electronic check,84.45,762.5
8059-UDZFY,Month-to-month,Yes,Bank transfer (automatic),105.35,3465.05
8060-HIWJJ,Two year,No,Credit card (automatic),86.55,5632.55
8062-YBDOE,Month-to-month,Yes,Electronic check,69.65,69.65
8063-GBATB,Month-to-month,Yes,Electronic check,85.25,2287.25
8063-RJYNF,Month-to-month,Yes,Electronic check,94.25,1483.25
8064-RAVOH,Month-to-month,Yes,Electronic check,49.85,49.85
8065-BVEPF,Month-to-month,Yes,Bank transfer (automatic),99.1,6496.15
8065-QBYTO,One year,Yes,Credit card (automatic),99.65,7181.25
8065-YKXKD,Month-to-month,Yes,Electronic check,74.75,799.65
8066-POXGX,Month-to-month,Yes,Electronic check,35.1,446.1
8067-NIOYM,Two year,Yes,Credit card (automatic),21.1,490.65
8069-RHUXK,Two year,No,Credit card (automatic),35.7,2545.7
8069-YQQAJ,Month-to-month,Yes,Mailed check,31.1,419.7
8070-AAWZP,Month-to-month,No,Mailed check,34.25,828.2
8071-SBTRN,Two year,Yes,Mailed check,111.15,7737.55
8073-IJDCM,Month-to-month,Yes,Mailed check,20.3,20.3
8075-GXIUB,One year,No,Credit card (automatic),19.85,183.15
8076-FEZKJ,One year,No,Mailed check,19.5,225.85
8079-XRJRS,One year,No,Electronic check,89.75,5769.6
8080-DDEMJ,Month-to-month,No,Electronic check,45.1,45.1
8080-POTJR,One year,Yes,Credit card (automatic),79.3,2427.1
8082-GHXOP,Month-to-month,No,Mailed check,44.0,659.35
8083-YTZES,Month-to-month,Yes,Electronic check,74.35,265.35
8084-OIVBS,One year,No,Mailed check,20.0,211.95
8085-MSNLK,Two year,No,Mailed check,113.95,6891.4
8086-OVPWV,Month-to-month,Yes,Electronic check,80.2,181.1
8087-LGYHQ,Month-to-month,Yes,Electronic check,94.05,811.65
8089-UZWLX,Two year,No,Bank transfer (automatic),104.05,7413.55
8091-TTVAX,One year,No,Credit card (automatic),100.35,5681.1
8092-NLTGF,Two year,No,Bank transfer (automatic),24.75,1777.6
8095-WANWK,Month-to-month,No,Mailed check,45.25,428.7
8096-LOIST,Month-to-month,Yes,Electronic check,56.2,1093.4
8097-OMULG,One year,No,Credit card (automatic),76.75,4541.9
8097-VBQTZ,Month-to-month,Yes,Mailed check,69.9,3883.3
8098-LLAZX,Month-to-month,Yes,Electronic check,95.45,396.1
8098-TDCBU,Two year,No,Electronic check,25.25,1108.2
8099-MZPUJ,Two year,No,Credit card (automatic),111.8,5443.65
8100-HZZLJ,Month-to-month,Yes,Electronic check,63.95,2737.05
8100-PNJMH,Two year,Yes,Credit card (automatic),88.85,6132.7
8104-OSKWT,Month-to-month,Yes,Electronic check,79.8,1001.2
8106-GWQOK,Two year,Yes,Bank transfer (automatic),60.0,2193.2
8107-KNCIM,Month-to-month,Yes,Electronic check,75.1,1013.35
8107-RZLNV,Two year,Yes,Bank transfer (automatic),106.3,7565.35
8108-UXRQN,Month-to-month,No,Electronic check,50.55,565.35
8109-YUOHE,One year,No,Mailed check,56.1,946.95
8111-BKVDS,Month-to-month,No,Bank transfer (automatic),40.7,449.3
8111-RKSPX,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55
8111-SLLHI,Month-to-month,Yes,Electronic check,105.65,4284.8
8118-LSUEL,Month-to-month,Yes,Electronic check,106.4,2483.5
8118-TJAFG,Month-to-month,Yes,Electronic check,101.5,906.85
8120-JDCAM,Month-to-month,Yes,Mailed check,69.55,284.9
8123-QBNAZ,Month-to-month,Yes,Credit card (automatic),104.5,3684.95
8124-NZVGJ,One year,Yes,Mailed check,49.25,255.6
8125-QPFJD,Two year,Yes,Bank transfer (automatic),84.9,6065.3
8128-YVJRG,Month-to-month,Yes,Mailed check,79.65,604.7
8129-GMVGI,Two year,No,Mailed check,20.05,1090.1
8132-YPVBX,Month-to-month,Yes,Mailed check,85.95,514.6
8133-ANHHJ,One year,No,Bank transfer (automatic),103.0,5166.2
8138-EALND,Month-to-month,No,Mailed check,19.75,311.6
8143-ETQTI,Two year,Yes,Mailed check,19.65,451.55
8144-DGHXP,Two year,No,Electronic check,80.6,4299.95
8146-QQKZH,Two year,No,Bank transfer (automatic),81.85,5924.4
8148-BPLZQ,Month-to-month,Yes,Electronic check,49.8,1734.2
8148-NLEGT,Two year,No,Electronic check,22.95,1014.25
8148-WOCMK,Two year,No,Credit card (automatic),19.6,125
8149-AIQCG,Month-to-month,Yes,Credit card (automatic),73.15,2730.85
8149-RSOUN,Month-to-month,Yes,Electronic check,93.85,93.85
8150-QUDFX,Month-to-month,No,Mailed check,19.85,51.6
8152-UOBNY,One year,Yes,Electronic check,106.8,5347.95
8152-VETUR,Two year,Yes,Credit card (automatic),97.7,6869.7
8155-IBNHG,Month-to-month,Yes,Credit card (automatic),75.4,1747.85
8158-WPEZG,Month-to-month,Yes,Electronic check,35.65,425.1
8160-HOWOX,Month-to-month,Yes,Electronic check,66.85,458.1
8161-QYMTT,Month-to-month,Yes,Electronic check,94.1,701.3
8164-OCKUJ,Two year,No,Mailed check,20.6,1286
8165-CBKXO,Two year,Yes,Credit card (automatic),56.75,3708.4
8165-ZJRNM,Two year,No,Bank transfer (automatic),23.75,1679.25
8166-ORCHU,One year,Yes,Electronic check,93.55,3055.5
8166-ZZTFS,Two year,Yes,Bank transfer (automatic),80.55,5265.1
8167-GJLRN,Month-to-month,No,Electronic check,30.4,82.15
8168-UQWWF,Month-to-month,Yes,Bank transfer (automatic),97.85,1105.4
8169-SAEJD,Two year,No,Credit card (automatic),56.55,3952.65
8173-RXAYP,Two year,No,Mailed check,19.7,452.55
8174-LNWMW,Two year,No,Credit card (automatic),20.9,689.35
8174-TBVCF,Two year,Yes,Credit card (automatic),94.8,6859.05
8178-EYZUO,Month-to-month,Yes,Electronic check,93.7,4154.8
8180-AKMJV,Month-to-month,Yes,Credit card (automatic),44.55,44.55
8181-YHCMF,Two year,No,Credit card (automatic),60.3,4109
8182-BJDSI,Month-to-month,Yes,Electronic check,89.95,2625.55
8182-PNAGI,Month-to-month,No,Bank transfer (automatic),50.25,593.75
8183-ONMXC,Month-to-month,No,Electronic check,80.75,159.45
8184-WMOFI,One year,No,Credit card (automatic),71.4,4487.3
8185-UPYBR,Month-to-month,Yes,Electronic check,75.5,438
8189-DUKMV,One year,No,Bank transfer (automatic),20.5,79.05
8189-HBVRW,Month-to-month,No,Electronic check,90.8,4921.2
8189-XRIKE,Month-to-month,No,Electronic check,90.95,2897.95
8190-ZTQFB,One year,Yes,Electronic check,51.35,2075.1
8191-XWSZG,One year,No,Mailed check,20.65,1022.95
8194-PEEBY,One year,No,Mailed check,19.9,533.5
8197-BFWVU,Two year,Yes,Bank transfer (automatic),93.25,6688.95
8198-RKSZG,Month-to-month,No,Credit card (automatic),80.45,1137.05
8199-ZLLSA,One year,Yes,Bank transfer (automatic),118.35,7804.15
8200-KLNYW,One year,No,Mailed check,80.9,1714.95
8200-LGKSR,Two year,No,Electronic check,83.2,6126.1
8201-AAXCB,Month-to-month,No,Electronic check,60.35,1404.65
8203-XJZRC,Month-to-month,No,Mailed check,20.25,20.25
8204-TIFGJ,Month-to-month,Yes,Bank transfer (automatic),20.3,470.6
8204-YJCLA,Two year,Yes,Bank transfer (automatic),64.8,4732.35
8205-MQUGY,Month-to-month,Yes,Electronic check,49.2,571.15
8205-OTCHB,One year,Yes,Bank transfer (automatic),43.75,903.6
8205-VSLRB,Two year,No,Credit card (automatic),77.3,5498.2
8207-DMRVL,Two year,No,Bank transfer (automatic),114.55,8306.05
8207-VVMYB,Two year,Yes,Bank transfer (automatic),26.0,2006.95
8208-EUMTE,Two year,No,Mailed check,54.85,916.15
8212-CRQXP,Month-to-month,Yes,Credit card (automatic),80.0,1706.45
8212-DJRCH,Month-to-month,Yes,Mailed check,90.35,434.5
8212-FSQIV,Month-to-month,Yes,Mailed check,20.25,20.25
8213-TAZPM,One year,Yes,Bank transfer (automatic),108.75,7493.05
8215-NGSPE,Two year,No,Mailed check,20.0,833.55
8216-AZUUZ,Two year,Yes,Electronic check,100.4,4303.65
8217-QYOHV,Month-to-month,Yes,Mailed check,55.75,266.95
8218-FFJDS,Two year,Yes,Bank transfer (automatic),86.4,6058.95
8219-VYBVI,Two year,No,Mailed check,25.0,1004.35
8220-OCUFY,One year,Yes,Electronic check,60.25,1258.35
8221-EQDGL,Month-to-month,No,Mailed check,61.0,2130.45
8221-HVAYI,Two year,Yes,Credit card (automatic),69.15,2490.15
8224-DWCKX,Month-to-month,Yes,Credit card (automatic),73.3,828.05
8224-IVVPA,Month-to-month,Yes,Mailed check,56.7,1652.95
8224-KDLKN,Two year,No,Bank transfer (automatic),25.0,1738.9
8224-UAXBZ,One year,Yes,Electronic check,45.35,2540.1
8225-BTJAU,Month-to-month,Yes,Electronic check,79.25,793.55
8226-BXGES,One year,No,Bank transfer (automatic),89.45,5692.65
8229-BUJHX,Two year,No,Bank transfer (automatic),20.5,1500.95
8229-MYEJZ,Month-to-month,No,Electronic check,51.2,498.25
8229-TNIQA,Month-to-month,Yes,Mailed check,45.3,196.95
8231-BSWXX,One year,Yes,Credit card (automatic),79.05,5552.5
8232-CTLKO,Two year,Yes,Electronic check,59.75,3996.8
8232-UTFOZ,Two year,No,Credit card (automatic),19.95,1399.35
8234-GSZYK,Two year,No,Bank transfer (automatic),26.45,1110.05
8237-ULIXL,Two year,No,Credit card (automatic),24.85,1871.85
8241-JUIQO,One year,No,Bank transfer (automatic),19.45,1336.35
8242-JSVBO,Month-to-month,Yes,Bank transfer (automatic),44.65,322.5
8242-PDSGJ,Two year,Yes,Credit card (automatic),39.15,2692.75
8242-SOQUO,Month-to-month,Yes,Electronic check,84.7,392.5
8245-UMPYT,Month-to-month,Yes,Electronic check,96.4,1581.2
8246-SHFGA,Month-to-month,No,Credit card (automatic),21.1,385.55
8249-THVEC,One year,No,Mailed check,19.4,997.75
8250-ZNGGW,Month-to-month,No,Credit card (automatic),59.9,287.85
8256-ERHVS,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95
8256-TWSNM,Month-to-month,Yes,Electronic check,69.8,377.85
8257-RZAHR,Month-to-month,Yes,Bank transfer (automatic),64.7,941
8258-GSTJK,Month-to-month,Yes,Electronic check,77.0,237.75
8259-DZLIZ,One year,Yes,Bank transfer (automatic),53.85,3399.85
8259-NFJTV,Month-to-month,No,Mailed check,34.65,246.6
8260-NGFNY,Month-to-month,No,Mailed check,25.2,25.2
8261-GWDBQ,Two year,Yes,Bank transfer (automatic),116.05,6925.9
